id_erro,id_evento,id_sessao,tipo_erro,codigo_erro,tempo_resolucao,resolvido,tentativas
1039,147762,18262,servico_indisponivel,err_service_503,,False,1
1040,147955,18291,timeout,err_timeout_408,14,True,1
1041,148095,18306,timeout,err_gateway_timeout_504,,False,1
1042,148465,18350,falha_autenticacao,err_credentials_invalid,,False,1
1043,148786,18392,servico_indisponivel,err_maintenance,,False,1
1044,149067,18429,timeout,err_timeout_408,,False,1
1045,149170,18440,timeout,err_gateway_timeout_504,,False,1
1046,149281,18455,falha_autenticacao,err_credentials_invalid,,False,1
1047,149521,18483,falha_autenticacao,err_credentials_invalid,10,True,1
1048,149552,18487,falha_autenticacao,err_credentials_invalid,,False,1
1049,149593,18492,erro_interno,err_unexpected,29,True,1
1050,149614,18494,timeout,err_timeout_408,,False,1
1051,149720,18505,erro_interno,err_unexpected,,False,1
1052,149744,18508,erro_interno,err_internal_500,,False,1
1053,149927,18533,timeout,err_timeout_408,,False,1
1054,149944,18535,timeout,err_timeout_408,,False,1
1055,150174,18564,erro_interno,err_internal_500,,False,1
1056,150194,18568,falha_autenticacao,err_credentials_invalid,16,True,1
1057,150534,18608,erro_interno,err_unexpected,7,True,1
1058,150585,18613,timeout,err_timeout_408,78,True,1
1059,150902,18651,timeout,err_timeout_408,,False,1
1060,150933,18654,servico_indisponivel,err_maintenance,,False,1
1061,150947,18656,falha_autenticacao,err_auth_401,,False,1
1062,151012,18665,erro_interno,err_unexpected,,False,1
1063,151109,18678,timeout,err_timeout_408,,False,1
1064,151651,18739,timeout,err_gateway_timeout_504,,False,1
1065,151765,18753,erro_interno,err_internal_500,45,True,1
1066,151819,18760,timeout,err_gateway_timeout_504,13,True,1
1067,151839,18761,erro_interno,err_unexpected,,False,1
1068,151930,18772,erro_interno,err_unexpected,,False,1
1069,151950,18776,timeout,err_gateway_timeout_504,13,True,1
1070,152106,18793,erro_interno,err_unexpected,,False,1
1071,152154,18799,falha_autenticacao,err_credentials_invalid,,False,1
1072,152202,18806,timeout,err_timeout_408,,False,1
1073,152216,18808,timeout,err_timeout_408,87,True,1
1074,152353,18828,erro_interno,err_unexpected,,False,1
1075,152436,18839,timeout,err_timeout_408,,False,1
1076,152727,18878,falha_autenticacao,err_auth_401,,False,1
1077,153049,18922,timeout,err_gateway_timeout_504,,False,1
1078,153248,18949,timeout,err_gateway_timeout_504,,False,1
1079,153335,18960,timeout,err_timeout_408,,False,1
1080,153431,18971,timeout,err_gateway_timeout_504,,False,1
1081,153703,19005,falha_autenticacao,err_auth_401,,False,1
1082,153752,19012,timeout,err_gateway_timeout_504,9,True,1
1083,153775,19014,timeout,err_gateway_timeout_504,14,True,1
1084,154022,19044,timeout,err_gateway_timeout_504,,False,1
1085,154150,19062,timeout,err_gateway_timeout_504,,False,1
1086,154304,19082,erro_interno,err_unexpected,,False,1
1087,154747,19134,erro_interno,err_internal_500,,False,1
1088,154759,19136,timeout,err_gateway_timeout_504,,False,1
1089,154813,19142,servico_indisponivel,err_service_503,,False,1
1090,154992,19161,timeout,err_timeout_408,,False,1
1091,155083,19174,timeout,err_gateway_timeout_504,34,True,1
1092,155452,19222,timeout,err_timeout_408,,False,1
1093,155506,19228,servico_indisponivel,err_service_503,,False,1
1094,155563,19234,timeout,err_gateway_timeout_504,64,True,1
1095,155698,19251,erro_interno,err_unexpected,,False,1
1096,155770,19258,erro_interno,err_internal_500,,False,1
1097,155810,19263,servico_indisponivel,err_service_503,,False,1
1098,155836,19267,falha_autenticacao,err_credentials_invalid,21,True,1
1099,156220,19312,erro_interno,err_unexpected,33,True,1
1100,156431,19340,timeout,err_gateway_timeout_504,,False,1
1101,156515,19350,erro_interno,err_internal_500,,False,1
1102,156718,19377,erro_interno,err_internal_500,20,True,1
1103,156830,19392,erro_interno,err_internal_500,,False,1
1104,156940,19405,timeout,err_timeout_408,,False,1
1105,157044,19419,timeout,err_timeout_408,9,True,1
1106,157113,19427,timeout,err_timeout_408,,False,1
1107,157351,19457,servico_indisponivel,err_maintenance,,False,1
1108,157410,19464,erro_interno,err_internal_500,,False,1
1109,157564,19481,falha_autenticacao,err_credentials_invalid,,False,1
1110,157686,19495,erro_interno,err_unexpected,,False,1
1111,157718,19499,timeout,err_gateway_timeout_504,14,True,1
1112,157781,19505,erro_interno,err_unexpected,,False,1
1113,158048,19535,timeout,err_gateway_timeout_504,,False,1
1114,158103,19542,timeout,err_gateway_timeout_504,,False,1
1115,158662,19611,falha_autenticacao,err_credentials_invalid,15,True,1
1116,158798,19626,timeout,err_gateway_timeout_504,,False,1
1117,158897,19639,timeout,err_gateway_timeout_504,,False,1
1118,158952,19644,timeout,err_timeout_408,,False,1
1119,159056,19656,timeout,err_timeout_408,,False,1
1120,159066,19658,timeout,err_gateway_timeout_504,,False,1
1121,159137,19669,timeout,err_gateway_timeout_504,,False,1
1122,159391,19699,timeout,err_gateway_timeout_504,,False,1
1123,159933,19766,timeout,err_gateway_timeout_504,,False,1
1124,160003,19776,erro_interno,err_unexpected,,False,1
1125,160053,19783,timeout,err_gateway_timeout_504,,False,1
1126,160074,19785,servico_indisponivel,err_service_503,,False,1
1127,160408,19831,falha_autenticacao,err_auth_401,,False,1
1128,160415,19832,erro_interno,err_unexpected,,False,1
1129,160422,19833,servico_indisponivel,err_service_503,,False,1
1130,160527,19845,timeout,err_gateway_timeout_504,,False,1
1131,160566,19850,erro_interno,err_internal_500,41,True,1
1132,160696,19867,servico_indisponivel,err_maintenance,,False,1
1133,160719,19869,timeout,err_gateway_timeout_504,,False,1
1134,160847,19884,erro_interno,err_internal_500,,False,1
1135,160971,19901,erro_interno,err_internal_500,,False,1
1136,161011,19907,timeout,err_timeout_408,21,True,1
1137,161024,19909,timeout,err_gateway_timeout_504,,False,1
1138,161167,19928,timeout,err_timeout_408,14,True,1
1139,161178,19930,timeout,err_gateway_timeout_504,,False,1
1140,161889,20017,erro_interno,err_internal_500,,False,1
1141,162064,20038,falha_autenticacao,err_auth_401,,False,1
1142,162101,20045,falha_autenticacao,err_auth_401,17,True,1
1143,162409,20086,falha_autenticacao,err_credentials_invalid,14,True,1
1144,162500,20098,falha_autenticacao,err_auth_401,13,True,1
1145,162978,20159,servico_indisponivel,err_service_503,10,True,1
1146,163240,20188,erro_interno,err_unexpected,,False,1
1147,163265,20191,erro_interno,err_internal_500,,False,1
1148,163322,20200,timeout,err_gateway_timeout_504,35,True,1
1149,164260,20317,falha_autenticacao,err_credentials_invalid,17,True,1
1150,164455,20339,timeout,err_timeout_408,,False,1
1151,164788,20378,timeout,err_timeout_408,66,True,1
1152,164877,20388,timeout,err_gateway_timeout_504,21,True,1
1153,164937,20395,timeout,err_gateway_timeout_504,,False,1
1154,165041,20410,erro_interno,err_unexpected,,False,1
1155,165828,20506,timeout,err_timeout_408,68,True,1
1156,165845,20508,timeout,err_timeout_408,,False,1
1157,165848,20509,timeout,err_timeout_408,,False,1
1158,165942,20523,timeout,err_gateway_timeout_504,,False,1
1159,166056,20536,erro_interno,err_internal_500,,False,1
1160,166293,20566,erro_interno,err_internal_500,25,True,1
1161,166368,20576,falha_autenticacao,err_credentials_invalid,,False,1
1162,166864,20637,servico_indisponivel,err_maintenance,,False,1
1163,166940,20647,falha_autenticacao,err_credentials_invalid,26,True,1
1164,167073,20663,erro_interno,err_internal_500,,False,1
1165,167250,20687,timeout,err_timeout_408,,False,1
1166,167450,20713,timeout,err_gateway_timeout_504,45,True,1
1167,167451,20713,timeout,err_timeout_408,,False,2
1168,167567,20726,falha_autenticacao,err_auth_401,,False,1
1169,167747,20750,falha_autenticacao,err_auth_401,,False,1
1170,167840,20762,falha_autenticacao,err_auth_401,,False,1
1171,167852,20764,erro_interno,err_unexpected,,False,1
1172,167905,20771,timeout,err_timeout_408,33,True,1
1173,168035,20788,erro_interno,err_unexpected,23,True,1
1174,168200,20806,falha_autenticacao,err_auth_401,,False,1
1175,168518,20843,servico_indisponivel,err_service_503,33,True,1
1176,168625,20857,servico_indisponivel,err_service_503,,False,1
1177,168717,20869,erro_interno,err_unexpected,,False,1
1178,168743,20873,erro_interno,err_unexpected,16,True,1
1179,168772,20877,timeout,err_timeout_408,,False,1
1180,168987,20904,erro_interno,err_unexpected,,False,1
1181,169115,20920,servico_indisponivel,err_service_503,,False,1
1182,169472,20963,falha_autenticacao,err_credentials_invalid,25,True,1
1183,169473,20963,timeout,err_gateway_timeout_504,,False,2
1184,169474,20963,timeout,err_timeout_408,,False,3
1185,169475,20964,timeout,err_timeout_408,,False,1
1186,169484,20965,timeout,err_timeout_408,,False,1
1187,169517,20970,timeout,err_timeout_408,,False,1
1188,169822,21014,timeout,err_timeout_408,12,True,1
1189,170078,21041,timeout,err_timeout_408,,False,1
1190,170191,21053,timeout,err_gateway_timeout_504,,False,1
1191,170358,21073,erro_interno,err_unexpected,15,True,1
1192,170545,21098,timeout,err_gateway_timeout_504,,False,1
1193,170642,21111,erro_interno,err_internal_500,,False,1
1194,170724,21120,timeout,err_gateway_timeout_504,,False,1
1195,170792,21130,timeout,err_timeout_408,,False,1
1196,171004,21156,timeout,err_timeout_408,,False,1
1197,171060,21162,erro_interno,err_internal_500,,False,1
1198,171266,21186,timeout,err_gateway_timeout_504,,False,1
1199,171283,21189,erro_interno,err_unexpected,,False,1
1200,171348,21198,timeout,err_gateway_timeout_504,,False,1
1201,171471,21215,falha_autenticacao,err_credentials_invalid,14,True,1
1202,171677,21240,timeout,err_timeout_408,12,True,1
1203,171689,21241,timeout,err_timeout_408,77,True,1
1204,171839,21260,falha_autenticacao,err_credentials_invalid,,False,1
1205,171840,21260,falha_autenticacao,err_auth_401,,False,2
1206,171930,21270,timeout,err_gateway_timeout_504,,False,1
1207,171963,21273,timeout,err_timeout_408,27,True,1
1208,172093,21286,timeout,err_gateway_timeout_504,48,True,1
1209,172170,21296,timeout,err_gateway_timeout_504,,False,1
1210,172191,21299,conexao_interrompida,err_connection_lost,,False,1
1211,172588,21347,falha_autenticacao,err_credentials_invalid,,False,1
1212,172716,21364,servico_indisponivel,err_service_503,,False,1
1213,172729,21367,conexao_interrompida,err_network_unreachable,,False,1
1214,172872,21382,timeout,err_timeout_408,,False,1
1215,173018,21401,timeout,err_gateway_timeout_504,24,True,1
1216,173080,21408,timeout,err_timeout_408,,False,1
1217,173111,21413,timeout,err_gateway_timeout_504,10,True,1
1218,173224,21427,erro_interno,err_unexpected,,False,1
1219,173516,21465,erro_interno,err_unexpected,,False,1
1220,173764,21497,timeout,err_timeout_408,15,True,1
1221,173940,21518,timeout,err_timeout_408,,False,1
1222,174084,21538,erro_interno,err_internal_500,,False,1
1223,174131,21545,erro_interno,err_unexpected,,False,1
1224,174216,21555,timeout,err_gateway_timeout_504,,False,1
1225,174368,21573,timeout,err_gateway_timeout_504,64,True,1
1226,174406,21578,falha_autenticacao,err_credentials_invalid,,False,1
1227,174411,21579,erro_interno,err_internal_500,,False,1
1228,174447,21585,falha_autenticacao,err_auth_401,,False,1
1229,174454,21586,timeout,err_gateway_timeout_504,,False,1
1230,174623,21605,falha_autenticacao,err_auth_401,,False,1
1231,174695,21612,timeout,err_timeout_408,,False,1
1232,175078,21660,timeout,err_timeout_408,,False,1
1233,175314,21690,servico_indisponivel,err_service_503,,False,1
1234,175366,21698,timeout,err_gateway_timeout_504,,False,1
1235,175393,21703,timeout,err_timeout_408,,False,1
1236,175770,21750,erro_interno,err_internal_500,51,True,1
1237,176003,21776,timeout,err_timeout_408,,False,1
1238,176044,21781,timeout,err_timeout_408,38,True,1
1239,176121,21789,timeout,err_timeout_408,,False,1
1240,176469,21831,timeout,err_timeout_408,,False,1
1241,176544,21840,timeout,err_timeout_408,115,True,1
1242,176556,21841,erro_interno,err_unexpected,,False,1
1243,176603,21850,timeout,err_timeout_408,,False,1
1244,176898,21885,falha_autenticacao,err_auth_401,,False,1
1245,176935,21890,timeout,err_timeout_408,,False,1
1246,177069,21908,timeout,err_timeout_408,,False,1
1247,177309,21936,timeout,err_gateway_timeout_504,47,True,1
1248,177576,21966,servico_indisponivel,err_service_503,,False,1
1249,177870,22004,timeout,err_gateway_timeout_504,,False,1
1250,178140,22038,timeout,err_gateway_timeout_504,24,True,1
1251,178163,22040,servico_indisponivel,err_service_503,,False,1
1252,178281,22053,timeout,err_gateway_timeout_504,,False,1
1253,178405,22071,falha_autenticacao,err_credentials_invalid,,False,1
1254,178465,22079,timeout,err_timeout_408,,False,1
1255,178466,22080,timeout,err_gateway_timeout_504,,False,1
1256,178535,22088,erro_interno,err_unexpected,,False,1
1257,178561,22090,timeout,err_timeout_408,,False,1
1258,178707,22106,timeout,err_timeout_408,,False,1
1259,178718,22107,servico_indisponivel,err_maintenance,,False,1
1260,178979,22142,falha_autenticacao,err_credentials_invalid,,False,1
1261,179014,22147,timeout,err_timeout_408,29,True,1
1262,179054,22150,erro_interno,err_unexpected,52,True,1
1263,179064,22151,erro_interno,err_internal_500,,False,1
1264,179085,22154,timeout,err_gateway_timeout_504,17,True,1
1265,179216,22170,erro_interno,err_unexpected,,False,1
1266,179254,22175,servico_indisponivel,err_service_503,,False,1
1267,179308,22185,falha_autenticacao,err_auth_401,,False,1
1268,179406,22197,timeout,err_gateway_timeout_504,,False,1
1269,179498,22207,erro_interno,err_internal_500,,False,1
1270,179853,22251,falha_autenticacao,err_credentials_invalid,,False,1
1271,180137,22289,falha_autenticacao,err_auth_401,,False,1
1272,180200,22299,erro_interno,err_unexpected,,False,1
1273,180404,22328,timeout,err_timeout_408,,False,1
1274,180415,22331,falha_autenticacao,err_auth_401,19,True,1
1275,180789,22370,erro_interno,err_internal_500,46,True,1
1276,180795,22371,timeout,err_gateway_timeout_504,30,True,1
1277,180842,22377,erro_interno,err_internal_500,46,True,1
1278,180845,22377,erro_interno,err_unexpected,,False,1
1279,180848,22378,timeout,err_gateway_timeout_504,,False,1
1280,181046,22401,erro_interno,err_internal_500,6,True,1
1281,181057,22402,erro_interno,err_unexpected,,False,1
1282,181161,22413,erro_interno,err_unexpected,8,True,1
1283,181436,22446,timeout,err_gateway_timeout_504,,False,1
1284,181482,22452,erro_interno,err_unexpected,56,True,1
1285,181492,22453,erro_interno,err_internal_500,,False,1
1286,181573,22464,timeout,err_timeout_408,,False,1
1287,181788,22491,falha_autenticacao,err_auth_401,26,True,1
1288,181888,22502,falha_autenticacao,err_credentials_invalid,,False,1
1289,182316,22556,falha_autenticacao,err_auth_401,,False,1
1290,182333,22559,erro_interno,err_unexpected,,False,1
1291,182994,22637,timeout,err_timeout_408,33,True,1
1292,183193,22663,timeout,err_timeout_408,12,True,1
1293,183218,22665,timeout,err_gateway_timeout_504,23,True,1
1294,183502,22700,timeout,err_gateway_timeout_504,,False,1
1295,183564,22708,timeout,err_timeout_408,14,True,1
1296,183619,22714,timeout,err_gateway_timeout_504,,False,1
1297,183760,22731,timeout,err_gateway_timeout_504,,False,1
1298,183764,22732,erro_interno,err_unexpected,,False,1
1299,183879,22748,timeout,err_gateway_timeout_504,20,True,1
1300,183904,22750,timeout,err_gateway_timeout_504,,False,1
1301,183947,22755,timeout,err_timeout_408,41,True,1
1302,183952,22755,timeout,err_timeout_408,,False,1
1303,184041,22766,falha_autenticacao,err_credentials_invalid,,False,1
1304,184272,22795,falha_autenticacao,err_credentials_invalid,,False,1
1305,184326,22805,falha_autenticacao,err_auth_401,9,True,1
1306,184357,22807,timeout,err_timeout_408,,False,1
1307,184408,22816,timeout,err_timeout_408,,False,1
1308,184514,22830,timeout,err_gateway_timeout_504,,False,1
1309,184634,22846,timeout,err_gateway_timeout_504,42,True,1
1310,184773,22862,timeout,err_timeout_408,11,True,1
1311,184822,22868,timeout,err_timeout_408,,False,1
1312,185014,22888,timeout,err_gateway_timeout_504,,False,1
1313,185031,22891,erro_interno,err_internal_500,110,True,1
1314,185750,22975,erro_interno,err_unexpected,,False,1
1315,185781,22978,erro_interno,err_internal_500,80,True,1
1316,185790,22978,timeout,err_timeout_408,,False,1
1317,185988,23002,timeout,err_gateway_timeout_504,,False,1
1318,186045,23009,timeout,err_gateway_timeout_504,,False,1
1319,186069,23013,erro_interno,err_internal_500,,False,1
1320,186077,23014,erro_interno,err_unexpected,47,True,1
1321,186673,23081,timeout,err_timeout_408,,False,1
1322,186968,23116,timeout,err_timeout_408,,False,1
1323,186974,23118,timeout,err_timeout_408,,False,1
1324,186994,23119,erro_interno,err_unexpected,,False,1
1325,187078,23128,timeout,err_timeout_408,,False,1
1326,187104,23132,timeout,err_timeout_408,20,True,1
1327,187302,23159,timeout,err_gateway_timeout_504,,False,1
1328,187320,23162,erro_interno,err_internal_500,,False,1
1329,187717,23210,timeout,err_timeout_408,19,True,1
1330,188008,23244,timeout,err_gateway_timeout_504,90,True,1
1331,188054,23249,timeout,err_timeout_408,21,True,1
1332,188351,23287,timeout,err_gateway_timeout_504,,False,1
1333,188922,23358,timeout,err_gateway_timeout_504,27,True,1
1334,189517,23434,falha_autenticacao,err_auth_401,,False,1
1335,189870,23474,erro_interno,err_internal_500,,False,1
1336,190223,23521,falha_autenticacao,err_auth_401,,False,1
1337,190381,23542,servico_indisponivel,err_maintenance,,False,1
1338,190415,23546,timeout,err_timeout_408,,False,1
1339,190506,23559,timeout,err_timeout_408,,False,1
1340,190831,23596,timeout,err_timeout_408,,False,1
1341,190851,23600,timeout,err_timeout_408,,False,1
1342,191030,23622,timeout,err_gateway_timeout_504,,False,1
1343,191161,23638,erro_interno,err_unexpected,7,True,1
1344,191211,23644,timeout,err_gateway_timeout_504,62,True,1
1345,191464,23675,erro_interno,err_unexpected,,False,1
1346,191518,23680,timeout,err_timeout_408,,False,1
1347,191805,23713,timeout,err_gateway_timeout_504,,False,1
1348,191871,23721,erro_interno,err_internal_500,,False,1
1349,191920,23728,falha_autenticacao,err_auth_401,,False,1
1350,191946,23732,timeout,err_gateway_timeout_504,,False,1
1351,192078,23747,timeout,err_timeout_408,,False,1
1352,192100,23749,timeout,err_timeout_408,,False,1
1353,192141,23754,timeout,err_gateway_timeout_504,,False,1
1354,192142,23755,timeout,err_gateway_timeout_504,,False,1
1355,192354,23779,erro_interno,err_unexpected,56,True,1
1356,192429,23786,erro_interno,err_internal_500,17,True,1
1357,192454,23788,erro_interno,err_unexpected,8,True,1
1358,192509,23795,timeout,err_timeout_408,,False,1
1359,192696,23816,timeout,err_timeout_408,34,True,1
1360,192930,23845,falha_autenticacao,err_auth_401,,False,1
1361,193029,23858,timeout,err_timeout_408,17,True,1
1362,193119,23867,servico_indisponivel,err_maintenance,,False,1
1363,193259,23886,timeout,err_timeout_408,63,True,1
1364,193336,23896,timeout,err_gateway_timeout_504,,False,1
1365,193385,23905,falha_autenticacao,err_auth_401,,False,1
1366,193484,23918,timeout,err_gateway_timeout_504,,False,1
1367,193583,23929,timeout,err_timeout_408,,False,1
1368,193961,23974,timeout,err_timeout_408,,False,1
1369,193995,23980,timeout,err_timeout_408,,False,1
1370,194033,23984,timeout,err_timeout_408,,False,1
1371,194072,23989,servico_indisponivel,err_service_503,,False,1
1372,194615,24058,falha_autenticacao,err_credentials_invalid,24,True,1
1373,194674,24064,timeout,err_timeout_408,,False,1
1374,194685,24064,timeout,err_timeout_408,,False,1
1375,194789,24078,timeout,err_gateway_timeout_504,15,True,1
1376,195049,24109,timeout,err_gateway_timeout_504,,False,1
1377,195313,24143,timeout,err_timeout_408,30,True,1
1378,195584,24177,falha_autenticacao,err_credentials_invalid,,False,1
1379,195629,24182,timeout,err_gateway_timeout_504,,False,1
1380,195772,24201,timeout,err_gateway_timeout_504,,False,1
1381,195779,24202,timeout,err_timeout_408,,False,1
1382,195817,24206,timeout,err_timeout_408,,False,1
1383,196051,24238,timeout,err_timeout_408,,False,1
1384,196063,24239,erro_interno,err_internal_500,,False,1
1385,196137,24247,timeout,err_gateway_timeout_504,,False,1
1386,196220,24256,timeout,err_timeout_408,,False,1
1387,196325,24269,timeout,err_gateway_timeout_504,16,True,1
1388,196386,24275,timeout,err_timeout_408,,False,1
1389,196533,24294,timeout,err_timeout_408,,False,1
1390,196568,24299,timeout,err_timeout_408,31,True,1
1391,196680,24314,erro_interno,err_unexpected,34,True,1
1392,196737,24320,timeout,err_gateway_timeout_504,,False,1
1393,197029,24358,timeout,err_timeout_408,,False,1
1394,197223,24384,timeout,err_timeout_408,28,True,1
1395,197311,24395,timeout,err_gateway_timeout_504,,False,1
1396,197343,24399,timeout,err_gateway_timeout_504,23,True,1
1397,197669,24436,timeout,err_gateway_timeout_504,,False,1
1398,197708,24441,falha_autenticacao,err_auth_401,20,True,1
1399,197732,24444,timeout,err_timeout_408,,False,1
1400,197740,24445,timeout,err_gateway_timeout_504,,False,1
1401,197878,24463,timeout,err_gateway_timeout_504,,False,1
1402,198071,24487,timeout,err_timeout_408,,False,1
1403,198411,24527,erro_interno,err_unexpected,,False,1
1404,198509,24540,timeout,err_gateway_timeout_504,,False,1
1405,198548,24545,timeout,err_timeout_408,,False,1
1406,198693,24566,servico_indisponivel,err_maintenance,,False,1
1407,198819,24581,servico_indisponivel,err_service_503,,False,1
1408,198966,24602,falha_autenticacao,err_auth_401,18,True,1
1409,199135,24622,timeout,err_gateway_timeout_504,36,True,1
1410,199174,24626,timeout,err_gateway_timeout_504,53,True,1
1411,199205,24630,timeout,err_timeout_408,,False,1
1412,199475,24664,falha_autenticacao,err_credentials_invalid,,False,1
1413,199754,24694,timeout,err_gateway_timeout_504,,False,1
1414,200030,24728,timeout,err_timeout_408,,False,1
1415,200041,24730,servico_indisponivel,err_service_503,,False,1
1416,200106,24738,erro_interno,err_unexpected,,False,1
1417,200123,24740,timeout,err_timeout_408,,False,1
1418,200127,24740,timeout,err_timeout_408,,False,1
1419,200128,24740,timeout,err_timeout_408,,False,2
1420,200133,24740,erro_interno,err_unexpected,,False,1
1421,200284,24759,timeout,err_timeout_408,,False,1
1422,200566,24792,servico_indisponivel,err_maintenance,,False,1
1423,200700,24808,servico_indisponivel,err_maintenance,,False,1
1424,200796,24822,timeout,err_timeout_408,,False,1
1425,200931,24838,erro_interno,err_internal_500,,False,1
1426,201225,24876,falha_autenticacao,err_auth_401,16,True,1
1427,201350,24892,timeout,err_timeout_408,,False,1
1428,201574,24917,timeout,err_timeout_408,,False,1
1429,201657,24926,timeout,err_timeout_408,55,True,1
1430,201658,24926,timeout,err_timeout_408,,False,2
1431,201775,24943,falha_autenticacao,err_auth_401,21,True,1
1432,202085,24984,timeout,err_timeout_408,,False,1
1433,202221,25000,timeout,err_gateway_timeout_504,9,True,1
1434,202859,25071,falha_autenticacao,err_credentials_invalid,,False,1
1435,203064,25098,timeout,err_timeout_408,,False,1
1436,203148,25109,erro_interno,err_unexpected,,False,1
1437,204017,25219,erro_interno,err_internal_500,,False,1
1438,204026,25220,erro_interno,err_unexpected,,False,1
1439,204184,25240,falha_autenticacao,err_credentials_invalid,,False,1
1440,204313,25254,erro_interno,err_internal_500,8,True,1
1441,204389,25264,timeout,err_timeout_408,,False,1
1442,204427,25269,erro_interno,err_internal_500,,False,1
1443,205159,25360,timeout,err_gateway_timeout_504,6,True,1
1444,205640,25422,timeout,err_timeout_408,,False,1
1445,205646,25422,timeout,err_gateway_timeout_504,36,True,1
1446,205692,25427,timeout,err_timeout_408,27,True,1
1447,205758,25436,timeout,err_gateway_timeout_504,,False,1
1448,205803,25443,falha_autenticacao,err_credentials_invalid,,False,1
1449,206151,25487,timeout,err_timeout_408,,False,1
1450,206220,25494,erro_interno,err_internal_500,65,True,1
1451,206568,25531,falha_autenticacao,err_auth_401,,False,1
1452,206998,25583,erro_interno,err_internal_500,,False,1
1453,207112,25597,timeout,err_gateway_timeout_504,,False,1
1454,207208,25608,timeout,err_gateway_timeout_504,38,True,1
1455,207292,25617,erro_interno,err_unexpected,90,True,1
1456,207293,25617,timeout,err_gateway_timeout_504,89,True,2
1457,207483,25642,erro_interno,err_unexpected,,False,1
1458,207486,25642,erro_interno,err_internal_500,,False,1
1459,207576,25654,timeout,err_gateway_timeout_504,,False,1
1460,207701,25671,falha_autenticacao,err_auth_401,,False,1
1461,207750,25677,erro_interno,err_unexpected,,False,1
1462,207825,25686,erro_interno,err_unexpected,10,True,1
1463,207905,25698,timeout,err_gateway_timeout_504,,False,1
1464,208143,25730,erro_interno,err_internal_500,,False,1
1465,208306,25753,timeout,err_gateway_timeout_504,83,True,1
1466,208332,25756,conexao_interrompida,err_network_unreachable,,False,1
1467,208378,25760,erro_interno,err_internal_500,,False,1
1468,208491,25773,timeout,err_gateway_timeout_504,,False,1
1469,208602,25785,erro_interno,err_internal_500,,False,1
1470,208673,25794,erro_interno,err_internal_500,,False,1
1471,208720,25799,falha_autenticacao,err_auth_401,,False,1
1472,208847,25814,timeout,err_gateway_timeout_504,,False,1
1473,208886,25819,timeout,err_gateway_timeout_504,,False,1
1474,209084,25845,servico_indisponivel,err_service_503,,False,1
1475,209193,25860,timeout,err_timeout_408,,False,1
1476,209231,25865,timeout,err_timeout_408,,False,1
1477,209252,25868,timeout,err_timeout_408,,False,1
1478,209302,25874,erro_interno,err_internal_500,,False,1
1479,209332,25880,servico_indisponivel,err_maintenance,,False,1
1480,209333,25880,falha_autenticacao,err_credentials_invalid,,False,2
1481,209580,25911,timeout,err_timeout_408,,False,1
1482,209747,25932,timeout,err_gateway_timeout_504,27,True,1
1483,209851,25947,timeout,err_gateway_timeout_504,,False,1
1484,209928,25957,erro_interno,err_unexpected,,False,1
1485,209987,25964,timeout,err_gateway_timeout_504,,False,1
1486,210487,26023,erro_interno,err_unexpected,,False,1
1487,210533,26029,erro_interno,err_unexpected,,False,1
1488,210662,26045,timeout,err_gateway_timeout_504,18,True,1
1489,211241,26117,erro_interno,err_internal_500,,False,1
1490,211545,26154,erro_interno,err_internal_500,6,True,1
1491,211997,26212,servico_indisponivel,err_maintenance,,False,1
1492,212103,26222,servico_indisponivel,err_service_503,,False,1
1493,212208,26237,erro_interno,err_internal_500,,False,1
1494,212295,26248,timeout,err_gateway_timeout_504,,False,1
1495,212312,26251,timeout,err_gateway_timeout_504,,False,1
1496,212345,26256,erro_interno,err_unexpected,32,True,1
1497,212429,26267,timeout,err_gateway_timeout_504,,False,1
1498,212679,26297,erro_interno,err_unexpected,,False,1
1499,212952,26330,erro_interno,err_internal_500,,False,1
1500,213529,26400,erro_interno,err_unexpected,,False,1
1501,213535,26401,timeout,err_gateway_timeout_504,,False,1
1502,213658,26416,timeout,err_timeout_408,,False,1
1503,213680,26420,servico_indisponivel,err_service_503,,False,1
1504,213683,26421,timeout,err_gateway_timeout_504,,False,1
1505,213753,26429,timeout,err_gateway_timeout_504,78,True,1
1506,213840,26440,erro_interno,err_internal_500,,False,1
1507,214061,26468,falha_autenticacao,err_credentials_invalid,21,True,1
1508,214174,26484,timeout,err_gateway_timeout_504,47,True,1
1509,214628,26541,timeout,err_timeout_408,,False,1
1510,214759,26556,servico_indisponivel,err_maintenance,,False,1
1511,215273,26619,timeout,err_timeout_408,17,True,1
1512,215801,26686,timeout,err_gateway_timeout_504,42,True,1
1513,215884,26698,erro_interno,err_unexpected,,False,1
1514,216251,26747,timeout,err_gateway_timeout_504,,False,1
1515,216522,26784,timeout,err_timeout_408,,False,1
1516,216797,26825,timeout,err_gateway_timeout_504,,False,1
1517,216898,26837,servico_indisponivel,err_maintenance,,False,1
1518,216914,26839,servico_indisponivel,err_maintenance,,False,1
1519,217086,26861,timeout,err_timeout_408,,False,1
1520,217096,26863,timeout,err_timeout_408,,False,1
1521,217155,26870,erro_interno,err_unexpected,46,True,1
1522,217158,26870,timeout,err_timeout_408,,False,1
1523,217168,26872,timeout,err_gateway_timeout_504,,False,1
1524,217314,26890,timeout,err_gateway_timeout_504,,False,1
1525,217774,26954,erro_interno,err_unexpected,,False,1
1526,218009,26986,servico_indisponivel,err_maintenance,,False,1
