id_erro,id_evento,id_sessao,tipo_erro,codigo_erro,tempo_resolucao,resolvido,tentativas
4107,580223,71821,ERRO_INTERNO,ERR_INTERNAL_500,52.0,True,1
4108,580237,71822,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4109,580399,71844,TIMEOUT,ERR_TIMEOUT_408,124.0,True,1
4110,580507,71861,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4111,580520,71862,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4112,580543,71866,TIMEOUT,ERR_TIMEOUT_408,,False,1
4113,580817,71904,TIMEOUT,ERR_TIMEOUT_408,,False,1
4114,581049,71937,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4115,581075,71940,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,20.0,True,1
4116,581180,71955,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4117,581481,71992,ERRO_INTERNO,ERR_UNEXPECTED,15.0,True,1
4118,581488,71993,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4119,581548,72002,TIMEOUT,ERR_TIMEOUT_408,54.0,True,1
4120,581556,72003,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4121,581752,72029,TIMEOUT,ERR_TIMEOUT_408,,False,1
4122,581786,72034,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4123,581851,72043,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4124,581994,72063,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4125,582065,72075,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4126,582122,72083,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4127,582200,72094,TIMEOUT,ERR_TIMEOUT_408,37.0,True,1
4128,582373,72114,ERRO_INTERNO,ERR_UNEXPECTED,67.0,True,1
4129,582419,72121,FALHA_AUTENTICACAO,ERR_AUTH_401,26.0,True,1
4130,582434,72123,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,24.0,True,1
4131,582510,72133,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4132,582516,72133,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4133,582682,72158,SERVICO_INDISPONIVEL,ERR_MAINTENANCE,52.0,True,1
4134,582683,72158,FALHA_AUTENTICACAO,ERR_AUTH_401,28.0,True,2
4135,582830,72180,TIMEOUT,ERR_TIMEOUT_408,29.0,True,1
4136,582884,72189,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4137,583289,72243,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,64.0,True,1
4138,583419,72262,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4139,583539,72280,FALHA_AUTENTICACAO,ERR_AUTH_401,18.0,True,1
4140,583650,72296,SERVICO_INDISPONIVEL,ERR_SERVICE_503,,False,1
4141,583833,72323,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,17.0,True,1
4142,584023,72348,TIMEOUT,ERR_TIMEOUT_408,,False,1
4143,584078,72356,CONEXAO_INTERROMPIDA,ERR_NETWORK_UNREACHABLE,97.0,True,1
4144,584311,72392,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,16.0,True,1
4145,584501,72421,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4146,584516,72424,TIMEOUT,ERR_TIMEOUT_408,25.0,True,1
4147,584629,72438,TIMEOUT,ERR_TIMEOUT_408,73.0,True,1
4148,584638,72439,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4149,584727,72453,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4150,584946,72484,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4151,585275,72533,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4152,585398,72551,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,55.0,True,1
4153,585553,72571,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,15.0,True,1
4154,585613,72578,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,39.0,True,1
4155,585709,72589,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,187.0,True,1
4156,585861,72612,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,33.0,True,1
4157,585991,72629,TIMEOUT,ERR_TIMEOUT_408,,False,1
4158,586013,72631,CONEXAO_INTERROMPIDA,ERR_NETWORK_UNREACHABLE,,False,1
4159,586088,72640,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,23.0,True,1
4160,586265,72666,TIMEOUT,ERR_TIMEOUT_408,120.0,True,1
4161,586303,72673,TIMEOUT,ERR_TIMEOUT_408,,False,1
4162,586310,72674,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,20.0,True,1
4163,586339,72678,TIMEOUT,ERR_TIMEOUT_408,38.0,True,1
4164,586387,72685,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4165,586554,72708,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4166,586612,72718,TIMEOUT,ERR_TIMEOUT_408,,False,1
4167,586615,72718,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,42.0,True,1
4168,586711,72731,TIMEOUT,ERR_TIMEOUT_408,,False,1
4169,586905,72758,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4170,586943,72763,SERVICO_INDISPONIVEL,ERR_MAINTENANCE,,False,1
4171,587044,72777,TIMEOUT,ERR_TIMEOUT_408,,False,1
4172,587083,72783,TIMEOUT,ERR_TIMEOUT_408,,False,1
4173,587114,72788,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,49.0,True,1
4174,587115,72788,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,2
4175,587400,72826,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4176,587439,72830,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4177,587579,72851,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,29.0,True,1
4178,587580,72851,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,39.0,True,2
4179,587608,72855,ERRO_INTERNO,ERR_INTERNAL_500,13.0,True,1
4180,587897,72896,FALHA_AUTENTICACAO,ERR_AUTH_401,31.0,True,1
4181,587923,72901,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4182,587926,72902,ERRO_INTERNO,ERR_UNEXPECTED,117.0,True,1
4183,587927,72902,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,101.0,True,2
4184,587945,72905,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,25.0,True,1
4185,587953,72906,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4186,587986,72911,FALHA_AUTENTICACAO,ERR_AUTH_401,44.0,True,1
4187,588013,72915,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4188,588111,72928,TIMEOUT,ERR_TIMEOUT_408,,False,1
4189,588226,72942,FALHA_AUTENTICACAO,ERR_AUTH_401,25.0,True,1
4190,588280,72949,FALHA_AUTENTICACAO,ERR_AUTH_401,32.0,True,1
4191,588353,72959,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4192,588361,72960,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,21.0,True,1
4193,588385,72963,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,13.0,True,1
4194,588509,72978,SERVICO_INDISPONIVEL,ERR_SERVICE_503,,False,1
4195,588526,72981,ERRO_INTERNO,ERR_INTERNAL_500,40.0,True,1
4196,588569,72987,TIMEOUT,ERR_TIMEOUT_408,57.0,True,1
4197,588617,72994,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,,False,1
4198,588701,73006,TIMEOUT,ERR_TIMEOUT_408,,False,1
4199,588702,73007,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,19.0,True,1
4200,588731,73011,TIMEOUT,ERR_TIMEOUT_408,38.0,True,1
4201,588817,73020,TIMEOUT,ERR_TIMEOUT_408,11.0,True,1
4202,588869,73027,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4203,589065,73056,SERVICO_INDISPONIVEL,ERR_SERVICE_503,,False,1
4204,589113,73064,SERVICO_INDISPONIVEL,ERR_MAINTENANCE,,False,1
4205,589133,73067,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4206,589185,73074,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,21.0,True,1
4207,589201,73075,CONEXAO_INTERROMPIDA,ERR_CONNECTION_LOST,,False,1
4208,589323,73091,ERRO_INTERNO,ERR_UNEXPECTED,14.0,True,1
4209,589342,73094,TIMEOUT,ERR_TIMEOUT_408,25.0,True,1
4210,589343,73094,FALHA_AUTENTICACAO,ERR_AUTH_401,19.0,True,2
4211,589471,73107,TIMEOUT,ERR_TIMEOUT_408,,False,1
4212,589481,73108,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4213,589570,73122,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4214,589650,73133,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,,False,1
4215,589731,73146,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,21.0,True,1
4216,589835,73161,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,26.0,True,1
4217,589950,73179,TIMEOUT,ERR_TIMEOUT_408,,False,1
4218,590148,73207,FALHA_AUTENTICACAO,ERR_AUTH_401,17.0,True,1
4219,590179,73211,TIMEOUT,ERR_TIMEOUT_408,22.0,True,1
4220,590243,73220,TIMEOUT,ERR_TIMEOUT_408,,False,1
4221,590441,73247,TIMEOUT,ERR_TIMEOUT_408,,False,1
4222,590562,73266,CONEXAO_INTERROMPIDA,ERR_NETWORK_UNREACHABLE,,False,1
4223,590570,73268,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4224,590571,73269,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,,False,1
4225,590579,73270,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4226,590650,73280,TIMEOUT,ERR_TIMEOUT_408,,False,1
4227,590829,73306,TIMEOUT,ERR_TIMEOUT_408,,False,1
4228,591038,73335,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4229,591055,73338,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,27.0,True,1
4230,591081,73341,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4231,591304,73371,TIMEOUT,ERR_TIMEOUT_408,,False,1
4232,591340,73376,FALHA_AUTENTICACAO,ERR_AUTH_401,17.0,True,1
4233,591376,73381,TIMEOUT,ERR_TIMEOUT_408,22.0,True,1
4234,591464,73392,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4235,591681,73423,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4236,591723,73429,ERRO_INTERNO,ERR_INTERNAL_500,9.0,True,1
4237,591771,73435,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,28.0,True,1
4238,591851,73446,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4239,591902,73455,TIMEOUT,ERR_TIMEOUT_408,,False,1
4240,592082,73480,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4241,592347,73516,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4242,592375,73520,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4243,592644,73558,TIMEOUT,ERR_TIMEOUT_408,27.0,True,1
4244,592645,73558,TIMEOUT,ERR_TIMEOUT_408,25.0,True,2
4245,592693,73565,TIMEOUT,ERR_TIMEOUT_408,,False,1
4246,592790,73579,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4247,592912,73597,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4248,593073,73620,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4249,593085,73622,CONEXAO_INTERROMPIDA,ERR_CONNECTION_LOST,,False,1
4250,593252,73646,ERRO_INTERNO,ERR_INTERNAL_500,37.0,True,1
4251,593298,73654,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4252,593819,73728,TIMEOUT,ERR_TIMEOUT_408,,False,1
4253,593922,73744,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,52.0,True,1
4254,593954,73749,SERVICO_INDISPONIVEL,ERR_MAINTENANCE,,False,1
4255,593955,73749,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,,False,2
4256,593986,73753,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4257,594117,73772,TIMEOUT,ERR_TIMEOUT_408,,False,1
4258,594191,73782,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4259,594227,73788,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4260,594313,73800,TIMEOUT,ERR_TIMEOUT_408,,False,1
4261,594345,73804,FALHA_AUTENTICACAO,ERR_AUTH_401,25.0,True,1
4262,594430,73814,TIMEOUT,ERR_TIMEOUT_408,37.0,True,1
4263,594692,73851,TIMEOUT,ERR_TIMEOUT_408,,False,1
4264,595031,73898,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4265,595422,73949,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,35.0,True,1
4266,595642,73980,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,25.0,True,1
4267,595760,73995,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4268,595851,74006,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4269,595879,74009,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4270,595880,74009,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4271,595930,74017,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,,False,1
4272,595943,74020,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4273,595956,74023,TIMEOUT,ERR_TIMEOUT_408,,False,1
4274,595999,74030,ERRO_INTERNO,ERR_INTERNAL_500,36.0,True,1
4275,596121,74047,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,25.0,True,1
4276,596229,74062,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4277,596483,74097,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,68.0,True,1
4278,596506,74101,FALHA_AUTENTICACAO,ERR_AUTH_401,24.0,True,1
4279,596709,74129,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,44.0,True,1
4280,596971,74168,TIMEOUT,ERR_TIMEOUT_408,22.0,True,1
4281,597011,74173,TIMEOUT,ERR_TIMEOUT_408,,False,1
4282,597066,74182,TIMEOUT,ERR_TIMEOUT_408,,False,1
4283,597200,74200,ERRO_INTERNO,ERR_UNEXPECTED,55.0,True,1
4284,597231,74204,ERRO_INTERNO,ERR_UNEXPECTED,30.0,True,1
4285,597281,74211,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,36.0,True,1
4286,597620,74254,ERRO_INTERNO,ERR_UNEXPECTED,15.0,True,1
4287,597940,74298,TIMEOUT,ERR_TIMEOUT_408,32.0,True,1
4288,598048,74313,TIMEOUT,ERR_TIMEOUT_408,,False,1
4289,598121,74324,TIMEOUT,ERR_TIMEOUT_408,,False,1
4290,598292,74348,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4291,598597,74388,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,91.0,True,1
4292,598737,74406,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4293,598823,74416,TIMEOUT,ERR_TIMEOUT_408,27.0,True,1
4294,598838,74418,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,20.0,True,1
4295,598859,74420,ERRO_INTERNO,ERR_UNEXPECTED,34.0,True,1
4296,598923,74430,ERRO_INTERNO,ERR_INTERNAL_500,13.0,True,1
4297,598990,74441,FALHA_AUTENTICACAO,ERR_AUTH_401,31.0,True,1
4298,599046,74448,ERRO_INTERNO,ERR_INTERNAL_500,73.0,True,1
4299,599929,74570,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4300,600030,74582,TIMEOUT,ERR_TIMEOUT_408,40.0,True,1
4301,600151,74600,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4302,600198,74608,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4303,600293,74621,FALHA_AUTENTICACAO,ERR_AUTH_401,13.0,True,1
4304,600304,74623,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,17.0,True,1
4305,600374,74632,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,134.0,True,1
4306,600545,74656,TIMEOUT,ERR_TIMEOUT_408,20.0,True,1
4307,600553,74657,CONEXAO_INTERROMPIDA,ERR_CONNECTION_LOST,120.0,True,1
4308,600585,74662,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,,False,1
4309,600593,74664,SERVICO_INDISPONIVEL,ERR_MAINTENANCE,,False,1
4310,600676,74674,TIMEOUT,ERR_TIMEOUT_408,24.0,True,1
4311,600677,74674,FALHA_AUTENTICACAO,ERR_AUTH_401,27.0,True,2
4312,600678,74674,SERVICO_INDISPONIVEL,ERR_SERVICE_503,,False,3
4313,600681,74675,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4314,600811,74691,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4315,600874,74699,TIMEOUT,ERR_TIMEOUT_408,,False,1
4316,600902,74702,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4317,600907,74702,ERRO_INTERNO,ERR_UNEXPECTED,61.0,True,1
4318,600987,74713,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,,False,1
4319,601036,74719,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4320,601249,74746,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4321,601284,74752,TIMEOUT,ERR_TIMEOUT_408,17.0,True,1
4322,601575,74788,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4323,601578,74789,TIMEOUT,ERR_TIMEOUT_408,85.0,True,1
4324,601830,74823,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4325,602113,74858,TIMEOUT,ERR_TIMEOUT_408,,False,1
4326,602252,74878,TIMEOUT,ERR_TIMEOUT_408,19.0,True,1
4327,602268,74881,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,25.0,True,1
4328,602283,74883,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,17.0,True,1
4329,602438,74903,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,32.0,True,1
4330,602666,74934,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,33.0,True,1
4331,602667,74934,TIMEOUT,ERR_TIMEOUT_408,,False,2
4332,602826,74956,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,19.0,True,1
4333,602893,74964,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,27.0,True,1
4334,602927,74969,TIMEOUT,ERR_TIMEOUT_408,28.0,True,1
4335,603072,74989,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4336,603272,75016,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,15.0,True,1
4337,603318,75021,TIMEOUT,ERR_TIMEOUT_408,28.0,True,1
4338,603345,75025,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4339,603382,75030,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4340,603666,75068,TIMEOUT,ERR_TIMEOUT_408,32.0,True,1
4341,603737,75080,SERVICO_INDISPONIVEL,ERR_SERVICE_503,,False,1
4342,603738,75080,TIMEOUT,ERR_TIMEOUT_408,28.0,True,2
4343,603743,75080,ERRO_INTERNO,ERR_INTERNAL_500,59.0,True,1
4344,604025,75119,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4345,604209,75145,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4346,604302,75158,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4347,604311,75159,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,32.0,True,1
4348,604404,75171,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4349,604735,75222,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,,False,1
4350,604892,75246,TIMEOUT,ERR_TIMEOUT_408,,False,1
4351,604897,75247,TIMEOUT,ERR_TIMEOUT_408,,False,1
4352,604933,75252,TIMEOUT,ERR_TIMEOUT_408,23.0,True,1
4353,604985,75259,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4354,605127,75276,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,32.0,True,1
4355,605172,75282,TIMEOUT,ERR_TIMEOUT_408,54.0,True,1
4356,605274,75297,ERRO_INTERNO,ERR_UNEXPECTED,42.0,True,1
4357,605291,75299,SERVICO_INDISPONIVEL,ERR_MAINTENANCE,47.0,True,1
4358,605292,75299,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,30.0,True,2
4359,605301,75299,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,28.0,True,1
4360,605321,75302,TIMEOUT,ERR_TIMEOUT_408,21.0,True,1
4361,605332,75304,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4362,605340,75306,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4363,605347,75306,TIMEOUT,ERR_TIMEOUT_408,116.0,True,1
4364,605445,75321,FALHA_AUTENTICACAO,ERR_AUTH_401,22.0,True,1
4365,605648,75351,SERVICO_INDISPONIVEL,ERR_MAINTENANCE,,False,1
4366,605651,75351,TIMEOUT,ERR_TIMEOUT_408,89.0,True,1
4367,605814,75373,TIMEOUT,ERR_TIMEOUT_408,15.0,True,1
4368,605883,75383,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,21.0,True,1
4369,605958,75395,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4370,606030,75404,ERRO_INTERNO,ERR_INTERNAL_500,12.0,True,1
4371,606070,75410,TIMEOUT,ERR_TIMEOUT_408,33.0,True,1
4372,606169,75422,TIMEOUT,ERR_TIMEOUT_408,,False,1
4373,606262,75437,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,38.0,True,1
4374,606275,75439,FALHA_AUTENTICACAO,ERR_AUTH_401,15.0,True,1
4375,606325,75446,TIMEOUT,ERR_TIMEOUT_408,33.0,True,1
4376,606383,75453,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,37.0,True,1
4377,606410,75457,TIMEOUT,ERR_TIMEOUT_408,74.0,True,1
4378,606427,75459,FALHA_AUTENTICACAO,ERR_AUTH_401,30.0,True,1
4379,606441,75460,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4380,606657,75490,SERVICO_INDISPONIVEL,ERR_MAINTENANCE,,False,1
4381,606695,75495,TIMEOUT,ERR_TIMEOUT_408,,False,1
4382,606718,75498,TIMEOUT,ERR_TIMEOUT_408,,False,1
4383,606995,75533,TIMEOUT,ERR_TIMEOUT_408,56.0,True,1
4384,607089,75548,TIMEOUT,ERR_TIMEOUT_408,,False,1
4385,607220,75566,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4386,607245,75571,TIMEOUT,ERR_TIMEOUT_408,29.0,True,1
4387,607277,75576,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4388,607562,75615,TIMEOUT,ERR_TIMEOUT_408,24.0,True,1
4389,607593,75619,TIMEOUT,ERR_TIMEOUT_408,,False,1
4390,607644,75626,TIMEOUT,ERR_TIMEOUT_408,17.0,True,1
4391,608095,75686,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,,False,1
4392,608237,75705,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,38.0,True,1
4393,608333,75716,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,13.0,True,1
4394,608366,75720,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4395,608506,75737,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,42.0,True,1
4396,608507,75737,ERRO_INTERNO,ERR_UNEXPECTED,,False,2
4397,608591,75749,SERVICO_INDISPONIVEL,ERR_MAINTENANCE,,False,1
4398,608818,75777,TIMEOUT,ERR_TIMEOUT_408,,False,1
4399,608987,75800,SERVICO_INDISPONIVEL,ERR_SERVICE_503,52.0,True,1
4400,609116,75818,TIMEOUT,ERR_TIMEOUT_408,,False,1
4401,609136,75821,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4402,609225,75832,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,35.0,True,1
4403,609367,75853,SERVICO_INDISPONIVEL,ERR_SERVICE_503,,False,1
4404,609375,75854,ERRO_INTERNO,ERR_UNEXPECTED,,False,1
4405,609482,75868,TIMEOUT,ERR_TIMEOUT_408,52.0,True,1
4406,609705,75902,TIMEOUT,ERR_TIMEOUT_408,67.0,True,1
4407,609707,75902,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4408,609797,75917,TIMEOUT,ERR_TIMEOUT_408,44.0,True,1
4409,609847,75924,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4410,609991,75943,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4411,610097,75957,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4412,610163,75966,TIMEOUT,ERR_TIMEOUT_408,,False,1
4413,610200,75971,TIMEOUT,ERR_TIMEOUT_408,55.0,True,1
4414,610309,75987,TIMEOUT,ERR_TIMEOUT_408,,False,1
4415,610604,76025,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4416,610630,76028,ERRO_INTERNO,ERR_INTERNAL_500,22.0,True,1
4417,610736,76042,FALHA_AUTENTICACAO,ERR_AUTH_401,21.0,True,1
4418,610755,76044,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,,False,1
4419,610819,76053,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,31.0,True,1
4420,610867,76059,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4421,610910,76066,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4422,610983,76078,FALHA_AUTENTICACAO,ERR_AUTH_401,23.0,True,1
4423,610986,76078,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4424,611366,76131,ERRO_INTERNO,ERR_UNEXPECTED,63.0,True,1
4425,611495,76151,SERVICO_INDISPONIVEL,ERR_MAINTENANCE,,False,1
4426,611604,76167,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,26.0,True,1
4427,611621,76169,TIMEOUT,ERR_TIMEOUT_408,,False,1
4428,611649,76173,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4429,611712,76179,ERRO_INTERNO,ERR_INTERNAL_500,26.0,True,1
4430,611743,76185,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,26.0,True,1
4431,611995,76220,TIMEOUT,ERR_TIMEOUT_408,,False,1
4432,612003,76221,TIMEOUT,ERR_TIMEOUT_408,,False,1
4433,612027,76225,FALHA_AUTENTICACAO,ERR_AUTH_401,,False,1
4434,612028,76226,TIMEOUT,ERR_TIMEOUT_408,,False,1
4435,612047,76228,SERVICO_INDISPONIVEL,ERR_SERVICE_503,,False,1
4436,612050,76228,ERRO_INTERNO,ERR_INTERNAL_500,,False,1
4437,612088,76234,TIMEOUT,ERR_TIMEOUT_408,,False,1
4438,612271,76261,CONEXAO_INTERROMPIDA,ERR_CONNECTION_LOST,,False,1
4439,612412,76282,TIMEOUT,ERR_GATEWAY_TIMEOUT_504,,False,1
4440,612528,76300,FALHA_AUTENTICACAO,ERR_CREDENTIALS_INVALID,,False,1
4441,612565,76304,TIMEOUT,ERR_TIMEOUT_408,38.0,True,1
